case_id	category	monomer_length_bp	k	n_copies	divergence	mutation_rate	indel_rate	at_copy	event_type	gc_content	insertion_kind	insertion_length_bp	length_copies	second_k	second_monomer_bp	shift_offset_bp	slot	source_slots	start_copy	wobble_amplitude	wobble_period_rows
ev_HY_ac050_s06_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	50	HYBRID								6	3,4			
ev_HY_ac050_s08_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	50	HYBRID								8	1,2			
ev_HY_ac050_s08_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	50	HYBRID								8	3,4			
ev_HY_ac050_s11_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	50	HYBRID								11	1,2			
ev_HY_ac050_s11_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	50	HYBRID								11	3,4			
ev_HY_ac100_s01_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	100	HYBRID								1	1,2			
ev_HY_ac100_s01_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	100	HYBRID								1	3,4			
ev_HY_ac100_s03_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	100	HYBRID								3	1,2			
ev_HY_ac100_s03_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	100	HYBRID								3	3,4			
ev_HY_ac100_s06_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	100	HYBRID								6	1,2			
ev_HY_ac100_s06_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	100	HYBRID								6	3,4			
ev_HY_ac100_s08_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	100	HYBRID								8	1,2			
ev_HY_ac100_s08_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	100	HYBRID								8	3,4			
ev_HY_ac100_s11_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	100	HYBRID								11	1,2			
ev_HY_ac100_s11_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	100	HYBRID								11	3,4			
ev_HY_ac150_s01_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	150	HYBRID								1	1,2			
ev_HY_ac150_s01_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	150	HYBRID								1	3,4			
ev_HY_ac150_s03_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	150	HYBRID								3	1,2			
ev_HY_ac150_s03_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	150	HYBRID								3	3,4			
ev_HY_ac150_s06_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	150	HYBRID								6	1,2			
ev_HY_ac150_s06_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	150	HYBRID								6	3,4			
ev_HY_ac150_s08_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	150	HYBRID								8	1,2			
ev_HY_ac150_s08_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	150	HYBRID								8	3,4			
ev_HY_ac150_s11_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	150	HYBRID								11	1,2			
ev_HY_ac150_s11_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	150	HYBRID								11	3,4			
ev_HY_ac199_s01_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	199	HYBRID								1	1,2			
ev_HY_ac199_s01_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	199	HYBRID								1	3,4			
ev_HY_ac199_s03_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	199	HYBRID								3	1,2			
ev_HY_ac199_s03_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	199	HYBRID								3	3,4			
ev_HY_ac199_s06_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	199	HYBRID								6	1,2			
ev_HY_ac199_s06_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	199	HYBRID								6	3,4			
ev_HY_ac199_s08_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	199	HYBRID								8	1,2			
ev_HY_ac199_s08_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	199	HYBRID								8	3,4			
ev_HY_ac199_s11_src1-2	hor_event_hybrid	171	12	200	0.2	0.02	0.0	199	HYBRID								11	1,2			
ev_HY_ac199_s11_src3-4	hor_event_hybrid	171	12	200	0.2	0.02	0.0	199	HYBRID								11	3,4			
ev_IV_st010_ln01_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				1						10		
ev_IV_st010_ln01_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				1						10		
ev_IV_st010_ln02_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				2						10		
ev_IV_st010_ln02_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				2						10		
ev_IV_st010_ln05_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				5						10		
ev_IV_st010_ln05_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				5						10		
ev_IV_st010_ln10_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				10						10		
ev_IV_st010_ln10_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				10						10		
ev_IV_st010_ln20_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				20						10		
ev_IV_st010_ln20_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				20						10		
ev_IV_st050_ln01_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				1						50		
ev_IV_st050_ln01_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				1						50		
ev_IV_st050_ln02_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				2						50		
ev_IV_st050_ln02_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				2						50		
ev_IV_st050_ln05_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				5						50		
ev_IV_st050_ln05_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				5						50		
ev_IV_st050_ln10_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				10						50		
ev_IV_st050_ln10_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				10						50		
ev_IV_st050_ln20_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				20						50		
ev_IV_st050_ln20_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				20						50		
ev_IV_st100_ln01_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				1						100		
ev_IV_st100_ln01_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				1						100		
ev_IV_st100_ln02_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				2						100		
ev_IV_st100_ln02_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				2						100		
ev_IV_st100_ln05_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				5						100		
ev_IV_st100_ln05_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				5						100		
ev_IV_st100_ln10_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				10						100		
ev_IV_st100_ln10_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				10						100		
ev_IV_st100_ln20_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				20						100		
ev_IV_st100_ln20_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				20						100		
ev_IV_st150_ln01_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				1						150		
ev_IV_st150_ln01_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				1						150		
ev_IV_st150_ln02_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				2						150		
ev_IV_st150_ln02_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				2						150		
ev_IV_st150_ln05_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				5						150		
ev_IV_st150_ln05_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				5						150		
ev_IV_st150_ln10_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				10						150		
ev_IV_st150_ln10_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				10						150		
ev_IV_st150_ln20_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				20						150		
ev_IV_st150_ln20_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				20						150		
ev_IV_st180_ln01_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				1						180		
ev_IV_st180_ln01_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				1						180		
ev_IV_st180_ln02_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				2						180		
ev_IV_st180_ln02_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				2						180		
ev_IV_st180_ln05_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				5						180		
ev_IV_st180_ln05_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				5						180		
ev_IV_st180_ln10_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				10						180		
ev_IV_st180_ln10_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				10						180		
ev_IV_st180_ln20_n200	hor_event_inversion	171	12	200	0.15	0.02	0.0		INVERSION				20						180		
ev_IV_st180_ln20_n300	hor_event_inversion	171	12	300	0.15	0.02	0.0		INVERSION				20						180		
ev_DP_st010_ln01_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				1						10		
ev_DP_st010_ln01_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				1						10		
ev_DP_st010_ln02_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				2						10		
ev_DP_st010_ln02_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				2						10		
ev_DP_st010_ln05_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				5						10		
ev_DP_st010_ln05_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				5						10		
ev_DP_st010_ln10_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				10						10		
ev_DP_st010_ln10_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				10						10		
ev_DP_st010_ln20_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				20						10		
ev_DP_st010_ln20_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				20						10		
ev_DP_st050_ln01_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				1						50		
ev_DP_st050_ln01_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				1						50		
ev_DP_st050_ln02_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				2						50		
ev_DP_st050_ln02_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				2						50		
ev_DP_st050_ln05_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				5						50		
ev_DP_st050_ln05_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				5						50		
ev_DP_st050_ln10_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				10						50		
ev_DP_st050_ln10_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				10						50		
ev_DP_st050_ln20_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				20						50		
ev_DP_st050_ln20_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				20						50		
ev_DP_st100_ln01_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				1						100		
ev_DP_st100_ln01_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				1						100		
ev_DP_st100_ln02_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				2						100		
ev_DP_st100_ln02_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				2						100		
ev_DP_st100_ln05_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				5						100		
ev_DP_st100_ln05_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				5						100		
ev_DP_st100_ln10_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				10						100		
ev_DP_st100_ln10_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				10						100		
ev_DP_st100_ln20_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				20						100		
ev_DP_st100_ln20_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				20						100		
ev_DP_st150_ln01_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				1						150		
ev_DP_st150_ln01_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				1						150		
ev_DP_st150_ln02_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				2						150		
ev_DP_st150_ln02_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				2						150		
ev_DP_st150_ln05_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				5						150		
ev_DP_st150_ln05_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				5						150		
ev_DP_st150_ln10_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				10						150		
ev_DP_st150_ln10_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				10						150		
ev_DP_st150_ln20_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				20						150		
ev_DP_st150_ln20_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				20						150		
ev_DP_st180_ln01_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				1						180		
ev_DP_st180_ln01_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				1						180		
ev_DP_st180_ln02_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				2						180		
ev_DP_st180_ln02_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				2						180		
ev_DP_st180_ln05_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				5						180		
ev_DP_st180_ln05_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				5						180		
ev_DP_st180_ln10_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				10						180		
ev_DP_st180_ln10_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				10						180		
ev_DP_st180_ln20_k12	hor_event_duplication	171	12	200	0.15	0.02	0.0		DUPLICATION				20						180		
ev_DP_st180_ln20_k08	hor_event_duplication	171	8	200	0.15	0.02	0.0		DUPLICATION				20						180		
ev_DL_st010_ln01_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				1						10		
ev_DL_st010_ln01_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				1						10		
ev_DL_st010_ln02_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				2						10		
ev_DL_st010_ln02_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				2						10		
ev_DL_st010_ln05_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				5						10		
ev_DL_st010_ln05_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				5						10		
ev_DL_st010_ln10_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				10						10		
ev_DL_st010_ln10_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				10						10		
ev_DL_st010_ln20_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				20						10		
ev_DL_st010_ln20_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				20						10		
ev_DL_st050_ln01_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				1						50		
ev_DL_st050_ln01_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				1						50		
ev_DL_st050_ln02_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				2						50		
ev_DL_st050_ln02_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				2						50		
ev_DL_st050_ln05_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				5						50		
ev_DL_st050_ln05_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				5						50		
ev_DL_st050_ln10_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				10						50		
ev_DL_st050_ln10_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				10						50		
ev_DL_st050_ln20_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				20						50		
ev_DL_st050_ln20_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				20						50		
ev_DL_st100_ln01_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				1						100		
ev_DL_st100_ln01_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				1						100		
ev_DL_st100_ln02_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				2						100		
ev_DL_st100_ln02_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				2						100		
ev_DL_st100_ln05_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				5						100		
ev_DL_st100_ln05_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				5						100		
ev_DL_st100_ln10_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				10						100		
ev_DL_st100_ln10_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				10						100		
ev_DL_st100_ln20_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				20						100		
ev_DL_st100_ln20_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				20						100		
ev_DL_st150_ln01_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				1						150		
ev_DL_st150_ln01_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				1						150		
ev_DL_st150_ln02_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				2						150		
ev_DL_st150_ln02_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				2						150		
ev_DL_st150_ln05_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				5						150		
ev_DL_st150_ln05_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				5						150		
ev_DL_st150_ln10_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				10						150		
ev_DL_st150_ln10_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				10						150		
ev_DL_st150_ln20_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				20						150		
ev_DL_st150_ln20_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				20						150		
ev_DL_st180_ln01_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				1						180		
ev_DL_st180_ln01_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				1						180		
ev_DL_st180_ln02_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				2						180		
ev_DL_st180_ln02_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				2						180		
ev_DL_st180_ln05_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				5						180		
ev_DL_st180_ln05_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				5						180		
ev_DL_st180_ln10_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				10						180		
ev_DL_st180_ln10_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				10						180		
ev_DL_st180_ln20_k12	hor_event_deletion	171	12	200	0.15	0.02	0.0		DELETION				20						180		
ev_DL_st180_ln20_k08	hor_event_deletion	171	8	200	0.15	0.02	0.0		DELETION				20						180		
mx_a100-04_b120-04_n050-050	mixed	100	4	100	0.15	0.02	0.0							4	120						
mx_a100-04_b120-04_n100-050	mixed	100	4	150	0.15	0.02	0.0							4	120						
mx_a100-04_b120-04_n050-100	mixed	100	4	150	0.15	0.02	0.0							4	120						
mx_a100-04_b120-04_n100-100	mixed	100	4	200	0.15	0.02	0.0							4	120						
mx_a100-04_b200-08_n050-050	mixed	100	4	100	0.15	0.02	0.0							8	200						
mx_a100-04_b200-08_n100-050	mixed	100	4	150	0.15	0.02	0.0							8	200						
mx_a100-04_b200-08_n050-100	mixed	100	4	150	0.15	0.02	0.0							8	200						
mx_a100-04_b200-08_n100-100	mixed	100	4	200	0.15	0.02	0.0							8	200						
mx_a100-04_b250-10_n050-050	mixed	100	4	100	0.15	0.02	0.0							10	250						
mx_a100-04_b250-10_n100-050	mixed	100	4	150	0.15	0.02	0.0							10	250						
mx_a100-04_b250-10_n050-100	mixed	100	4	150	0.15	0.02	0.0							10	250						
mx_a100-04_b250-10_n100-100	mixed	100	4	200	0.15	0.02	0.0							10	250						
mx_a100-04_b300-06_n050-050	mixed	100	4	100	0.15	0.02	0.0							6	300						
mx_a100-04_b300-06_n100-050	mixed	100	4	150	0.15	0.02	0.0							6	300						
mx_a100-04_b300-06_n050-100	mixed	100	4	150	0.15	0.02	0.0							6	300						
mx_a100-04_b300-06_n100-100	mixed	100	4	200	0.15	0.02	0.0							6	300						
mx_a100-04_b400-04_n050-050	mixed	100	4	100	0.15	0.02	0.0							4	400						
mx_a100-04_b400-04_n100-050	mixed	100	4	150	0.15	0.02	0.0							4	400						
mx_a100-04_b400-04_n050-100	mixed	100	4	150	0.15	0.02	0.0							4	400						
mx_a100-04_b400-04_n100-100	mixed	100	4	200	0.15	0.02	0.0							4	400						
mx_a171-06_b120-04_n050-050	mixed	171	6	100	0.15	0.02	0.0							4	120						
mx_a171-06_b120-04_n100-050	mixed	171	6	150	0.15	0.02	0.0							4	120						
mx_a171-06_b120-04_n050-100	mixed	171	6	150	0.15	0.02	0.0							4	120						
mx_a171-06_b120-04_n100-100	mixed	171	6	200	0.15	0.02	0.0							4	120						
mx_a171-06_b200-08_n050-050	mixed	171	6	100	0.15	0.02	0.0							8	200						
mx_a171-06_b200-08_n100-050	mixed	171	6	150	0.15	0.02	0.0							8	200						
mx_a171-06_b200-08_n050-100	mixed	171	6	150	0.15	0.02	0.0							8	200						
mx_a171-06_b200-08_n100-100	mixed	171	6	200	0.15	0.02	0.0							8	200						
mx_a171-06_b250-10_n050-050	mixed	171	6	100	0.15	0.02	0.0							10	250						
mx_a171-06_b250-10_n100-050	mixed	171	6	150	0.15	0.02	0.0							10	250						
mx_a171-06_b250-10_n050-100	mixed	171	6	150	0.15	0.02	0.0							10	250						
mx_a171-06_b250-10_n100-100	mixed	171	6	200	0.15	0.02	0.0							10	250						
mx_a171-06_b300-06_n050-050	mixed	171	6	100	0.15	0.02	0.0							6	300						
mx_a171-06_b300-06_n100-050	mixed	171	6	150	0.15	0.02	0.0							6	300						
mx_a171-06_b300-06_n050-100	mixed	171	6	150	0.15	0.02	0.0							6	300						
mx_a171-06_b300-06_n100-100	mixed	171	6	200	0.15	0.02	0.0							6	300						
mx_a171-06_b400-04_n050-050	mixed	171	6	100	0.15	0.02	0.0							4	400						
mx_a171-06_b400-04_n100-050	mixed	171	6	150	0.15	0.02	0.0							4	400						
mx_a171-06_b400-04_n050-100	mixed	171	6	150	0.15	0.02	0.0							4	400						
mx_a171-06_b400-04_n100-100	mixed	171	6	200	0.15	0.02	0.0							4	400						
mx_a171-12_b120-04_n050-050	mixed	171	12	100	0.15	0.02	0.0							4	120						
mx_a171-12_b120-04_n100-050	mixed	171	12	150	0.15	0.02	0.0							4	120						
mx_a171-12_b120-04_n050-100	mixed	171	12	150	0.15	0.02	0.0							4	120						
mx_a171-12_b120-04_n100-100	mixed	171	12	200	0.15	0.02	0.0							4	120						
mx_a171-12_b200-08_n050-050	mixed	171	12	100	0.15	0.02	0.0							8	200						
mx_a171-12_b200-08_n100-050	mixed	171	12	150	0.15	0.02	0.0							8	200						
mx_a171-12_b200-08_n050-100	mixed	171	12	150	0.15	0.02	0.0							8	200						
mx_a171-12_b200-08_n100-100	mixed	171	12	200	0.15	0.02	0.0							8	200						
mx_a171-12_b250-10_n050-050	mixed	171	12	100	0.15	0.02	0.0							10	250						
mx_a171-12_b250-10_n100-050	mixed	171	12	150	0.15	0.02	0.0							10	250						
mx_a171-12_b250-10_n050-100	mixed	171	12	150	0.15	0.02	0.0							10	250						
mx_a171-12_b250-10_n100-100	mixed	171	12	200	0.15	0.02	0.0							10	250						
mx_a171-12_b300-06_n050-050	mixed	171	12	100	0.15	0.02	0.0							6	300						
mx_a171-12_b300-06_n100-050	mixed	171	12	150	0.15	0.02	0.0							6	300						
mx_a171-12_b300-06_n050-100	mixed	171	12	150	0.15	0.02	0.0							6	300						
mx_a171-12_b300-06_n100-100	mixed	171	12	200	0.15	0.02	0.0							6	300						
mx_a171-12_b400-04_n050-050	mixed	171	12	100	0.15	0.02	0.0							4	400						
mx_a171-12_b400-04_n100-050	mixed	171	12	150	0.15	0.02	0.0							4	400						
mx_a171-12_b400-04_n050-100	mixed	171	12	150	0.15	0.02	0.0							4	400						
mx_a171-12_b400-04_n100-100	mixed	171	12	200	0.15	0.02	0.0							4	400						
mx_a200-08_b120-04_n050-050	mixed	200	8	100	0.15	0.02	0.0							4	120						
mx_a200-08_b120-04_n100-050	mixed	200	8	150	0.15	0.02	0.0							4	120						
mx_a200-08_b120-04_n050-100	mixed	200	8	150	0.15	0.02	0.0							4	120						
mx_a200-08_b120-04_n100-100	mixed	200	8	200	0.15	0.02	0.0							4	120						
mx_a200-08_b200-08_n050-050	mixed	200	8	100	0.15	0.02	0.0							8	200						
mx_a200-08_b200-08_n100-050	mixed	200	8	150	0.15	0.02	0.0							8	200						
mx_a200-08_b200-08_n050-100	mixed	200	8	150	0.15	0.02	0.0							8	200						
mx_a200-08_b200-08_n100-100	mixed	200	8	200	0.15	0.02	0.0							8	200						
mx_a200-08_b250-10_n050-050	mixed	200	8	100	0.15	0.02	0.0							10	250						
mx_a200-08_b250-10_n100-050	mixed	200	8	150	0.15	0.02	0.0							10	250						
mx_a200-08_b250-10_n050-100	mixed	200	8	150	0.15	0.02	0.0							10	250						
mx_a200-08_b250-10_n100-100	mixed	200	8	200	0.15	0.02	0.0							10	250						
mx_a200-08_b300-06_n050-050	mixed	200	8	100	0.15	0.02	0.0							6	300						
mx_a200-08_b300-06_n100-050	mixed	200	8	150	0.15	0.02	0.0							6	300						
mx_a200-08_b300-06_n050-100	mixed	200	8	150	0.15	0.02	0.0							6	300						
mx_a200-08_b300-06_n100-100	mixed	200	8	200	0.15	0.02	0.0							6	300						
mx_a200-08_b400-04_n050-050	mixed	200	8	100	0.15	0.02	0.0							4	400						
mx_a200-08_b400-04_n100-050	mixed	200	8	150	0.15	0.02	0.0							4	400						
mx_a200-08_b400-04_n050-100	mixed	200	8	150	0.15	0.02	0.0							4	400						
